Participant ID,Filtered EDA Mean,Filtered EDA Standard Deviation,SCL Mean,SCL Standard Deviation,SCR Mean,SCR Standard Deviation,HRV (RMSSD),HRV (SDNN),HR (bpm),TEMP Mean,TEMP Standard Deviation,TEMP Slope,TEMP Range,Label
4,0.20610032954028437,0.01098685302384295,0.20572824400195155,0.009124436342951448,0.001629208169561408,0.003127167327964145,209.33253970533863,174.62617908116042,80.23274266067179,32.73649999999999,0.08481008194784466,0.0011560617371829433,0.23000000000000398,0
4,0.19330777061486146,0.007560277244650481,0.19364072983386074,0.007613746277152482,0.0005541615817074299,0.0008189505311211049,195.7888926922177,161.61109729224884,78.07763401109058,32.82875,0.04251592838768393,0.0005496449591138718,0.21000000000000085,0
4,0.18467937700976975,0.0055196182562465695,0.1845942645279749,0.0051309746394912915,0.0004602881946517121,0.0004849301232070619,213.08933774908064,185.865166963924,81.89816049053586,32.87383333333333,0.032124324463281076,0.0004078890258511342,0.11999999999999744,0
4,0.1777886729522916,0.003909953138368718,0.17799033422070742,0.003919641968415124,0.0003711640002375014,0.000526191254467314,241.5505494129267,201.26935068973904,84.17536534446764,32.89449999999999,0.01353082899652907,-4.201461830932558e-06,0.060000000000002274,0
4,0.1719388883728608,0.004865002797605009,0.17183022757348532,0.004687379608913886,0.00041585309521477063,0.0005068174755387696,259.3286566568792,218.46279100138554,79.2890747516989,32.895666666666656,0.012697331303159665,5.277869407459857e-06,0.060000000000002274,0
4,0.1650621168784069,0.0045211138043984595,0.1651663594076281,0.004565227309879685,0.0002564567638654501,0.0003478406871677646,275.8484862286744,217.26794317954975,88.24088748019018,32.897499999999994,0.012127791774816403,3.3681140297584676e-06,0.060000000000002274,0
4,0.15958042821742238,0.0032702093878994587,0.1595896781202337,0.003255714329923187,0.0003131323319856967,0.0004535585805830523,304.01175762982245,209.12432760172175,95.51216902915218,32.89499999999999,0.011902380714237062,-2.0833695029430048e-05,0.060000000000002274,0
4,0.15544516176723328,0.0026070614576638894,0.15542861516811904,0.00246649458747905,0.00035801237997631376,0.0004845884892950444,279.7767766615281,198.99182480680074,97.99526440410419,32.89133333333333,0.011469767022722982,-5.555652007847829e-06,0.03999999999999915,0
4,0.15176650232659517,0.0031605961288151754,0.15169576706122095,0.002753288248662099,0.0003662861409576224,0.0004687720521116471,239.83649593197413,174.97256089921092,100.03189792663477,32.89316666666666,0.012648012579935336,3.385475442281367e-05,0.03999999999999915,0
4,0.1478813049021084,0.002544200813276293,0.14789338932553833,0.0025260093831797497,0.00030138218684987275,0.0003924970796629058,210.15543616309594,189.42843955798796,94.5610278372591,32.89733333333332,0.012092238098143363,4.972308547022769e-05,0.03999999999999915,0
4,0.14437640206839,0.0025256981917974397,0.14442399766041858,0.0022859556992829216,0.00029647209537327925,0.00037904928053049625,201.89201835105723,199.04171227758232,89.72433709635075,32.898166666666654,0.011104303470075003,-1.9965624403192423e-05,0.03999999999999915,0
4,0.14160296561722877,0.0016707217172532308,0.14166544919356946,0.0016011809034772477,0.00025215444617293495,0.00035618818607375516,231.03944402264622,191.56291020525933,94.42622950819673,32.901333333333326,0.012310790208411602,5.027865067101161e-05,0.060000000000002274,0
4,0.1393143812703808,0.001761664821280979,0.13945062029438635,0.0014158889611134379,0.00027120058101658617,0.0004530968992937614,228.54760462635687,161.0019081661789,102.7492130115425,32.90783333333332,0.01385540408007722,0.00010461987187276621,0.0800000000000054,0
4,0.1372379311151399,0.0019291282697751775,0.13709271251100172,0.001957812488852752,0.0004413016139772453,0.0006758681416614004,227.02785362508845,183.00287745611132,98.46153846153847,32.91649999999999,0.013456720749624397,7.607770968247034e-05,0.0800000000000054,0
4,0.1330635214776074,0.0040228582875584265,0.13327182293813072,0.0032248713396967645,0.0005907011987041065,0.0010052357085527817,216.9406670314448,211.94487345667582,85.46899841017488,32.92466666666667,0.013840359661352815,7.020955224918084e-05,0.0800000000000054,0
4,0.1296128725416151,0.003369308609494746,0.12962159971022433,0.002393218649382616,0.0007194183544428299,0.0010029668924093733,220.01388704141254,175.9927812215738,71.70962651236191,32.93316666666667,0.013164556792979542,8.968905710169304e-05,0.060000000000002274,0
4,0.12779544376982466,0.0010325238921256071,0.12770736025102836,0.0003809020131178016,0.00044464685113148884,0.0005322385997763884,236.11563555688215,203.05503227049334,80.10430247718384,32.9455,0.016625783189572592,0.00015996805500095726,0.060000000000002274,0
4,0.1270612302488995,0.0011190029864002568,0.12695873665164645,0.0007527181170915938,0.0003763444272285711,0.0004893326969431902,219.6348670552763,195.14017349411952,91.69246916819733,32.960166666666666,0.015704740968537814,0.00013850934912064007,0.0800000000000054,0
4,0.12588804261806982,0.0010596187152542404,0.12596373866782548,0.0007388023122648334,0.00029110675946515,0.0004135120700727637,181.72810953253995,151.5093492143362,99.22216302610549,32.97383333333334,0.012857120811268814,0.00010621712182504108,0.04999999999999716,0
4,0.1253118708529072,0.0008697009732593666,0.12535125827220875,0.00017895816133766827,0.00032210354442293877,0.0004115042934623947,209.37829787844476,155.30801993035485,101.34600158353128,32.98100000000001,0.0132539302347146,6.757061754544323e-05,0.04999999999999716,0
4,0.12521252746273742,0.0008119157001317658,0.12527588524915254,3.971364421234862e-05,0.0002922794792983073,0.0003714839485716142,234.77071628561433,184.02472453474635,97.892247043364,32.988916666666675,0.010391970725303573,3.571242556294101e-05,0.030000000000001137,0
4,0.12496912897870997,0.0008388191285629398,0.12453806117605522,0.0012351747128024335,0.0007386179690887921,0.0010355179218863699,219.56808521041657,177.34529340465593,98.46153846153847,32.99466666666667,0.010949378470438037,9.58697199604146e-05,0.060000000000002274,0
4,0.12143993664739301,0.004406275103410267,0.12161249565963081,0.003108210642328789,0.0007192780305046253,0.00107414106310476,177.3129638598875,169.89709338389832,91.88535366815672,33.00941666666667,0.016945787742746427,0.00016442993801975487,0.05999999999999517,0
4,0.11932707701247423,0.003257226662654096,0.11926962614261655,0.001525167623164767,0.000882054160643794,0.0010616919991689824,181.14562140737294,170.72412985757168,80.50314465408805,33.02791666666666,0.019144008346099313,0.000184083056997507,0.04999999999999716,0
4,0.11958805535544952,0.0014131178227004611,0.1194050386654489,0.0010406073734733022,0.0005135656683078855,0.0006075979193643033,142.4949794601491,169.31747932786314,92.18458255534809,33.04183333333334,0.017028570762756122,0.00014496779457976328,0.07000000000000028,0
4,0.12062960071272241,0.0010605599887542473,0.1206317409724583,0.0006201777449750119,0.00033680808883399606,0.00046682320764531804,154.9216431014002,138.716748018384,102.80314960629921,33.05233333333334,0.014185281887302108,0.00010194621434399778,0.03999999999999915,0
4,0.1213238390360254,0.0010037318372661337,0.12126965073700299,0.00040273079920783057,0.00036555579199873286,0.00044898861206020833,176.4795158970298,143.02170375917373,101.79527559055117,33.061166666666665,0.01177450164078792,4.50355040886169e-05,0.060000000000002274,0
4,0.12120118427089661,0.000989221740803981,0.12121276003778164,0.00042754029554958835,0.0003104170035236274,0.0004172493584601756,184.3164069712403,148.63137010633895,101.61418364646732,33.06633333333333,0.012644717825595581,4.215350960954693e-05,0.060000000000002274,0
4,0.12094474614930736,0.0008283657237011931,0.12096766641767707,0.00026739743306296396,0.0002642431486522334,0.00034949479261224184,197.0980878902685,150.44464173595904,101.5553809897879,33.0675,0.013555441711727937,-9.965450789076284e-06,0.060000000000002274,0
4,0.12105621766737507,0.0007423370967140878,0.12101543921935966,0.00023203844581924242,0.00028518924906903713,0.0003775092566780789,202.81517746983636,160.93560375096465,100.3921568627451,33.07,0.01414213562373282,4.6945259466317984e-05,0.060000000000002274,0
4,0.12093178205721651,0.0009369075389402268,0.1209327283828246,0.0002988311574452392,0.0003262075496795775,0.00046011476010711356,224.88377712975617,176.7476301534275,97.73812647599055,33.07449999999999,0.014014873052108238,7.579992708207484e-05,0.0799999999999983,0
4,0.1205944677237056,0.0008223299880418838,0.12070108413882522,0.00016027690568163637,0.0002584082360399207,0.00040252041695581136,237.79211869184505,185.8598401031518,94.30155796144706,33.075833333333335,0.012219065248847557,-1.5521102796925875e-05,0.060000000000002274,0
4,0.12090510104512561,0.0009061872425664367,0.12089106372932767,0.0003171797456160448,0.00032615137654565235,0.0004308308530903942,198.05573513218445,140.29964527238656,102.46763540290621,33.07233333333333,0.012957194483719547,-6.409833504054633e-05,0.060000000000002274,0
4,0.12101455886801847,0.0009099540162789949,0.12113515314016837,0.00017599684973476228,0.00028767590707509373,0.000441767564680927,165.17117810314363,123.10130856894861,104.60724676011637,33.066833333333335,0.012648012579937742,-4.8855014844012743e-05,0.060000000000002274,0
