Participant ID,Wrist,Filtered EDA Mean,Filtered EDA Standard Deviation,SCL Mean,SCL Standard Deviation,SCR Mean,SCR Standard Deviation,HRV (RMSSD),HRV (SDNN),HR (bpm),TEMP Mean,TEMP Standard Deviation,TEMP Slope,TEMP Range,Stress Label
13,Left,1.9436394752376907,0.026517523392220313,1.9473590408097319,0.02888336315827511,0.008595288716245734,0.01761945237333582,270.8143367564134,217.5360167469472,88.64637985309548,31.930833333333332,0.056370549836672994,0.0007511935971110536,0.21999999999999886,0.0
13,Left,1.8143582389906627,0.29822846575469025,1.8187176070069564,0.20414829446110375,0.053150595407407956,0.09964510491748618,242.63860877062794,183.2964262073133,97.68686073957514,32.06216666666667,0.12036183872898489,0.00160537509331759,0.379999999999999,0.0
13,Left,1.534154604485835,0.34777399361955336,1.5265277052920063,0.2649631276115219,0.05928692096807665,0.09716641920861438,219.5298598710435,156.63521038839986,101.90225959012086,32.13216666666667,0.08583106793126924,0.000317574957898581,0.33999999999999986,0.0
13,Left,1.2669695855705447,0.020329192422100174,1.2894321739230583,0.0747937771754567,0.009809927896941498,0.01309125116875986,244.7882036545828,178.3147338741579,98.48757271285035,32.09816666666667,0.09144199740211773,-0.0012914807548742178,0.3200000000000003,0.0
13,Left,1.2462476012319177,0.02224028481855174,1.238569165998162,0.010624717614114987,0.00960861651639148,0.012692311097914768,252.23306879965946,186.33225215089587,97.81512605042016,32.00183333333334,0.04709889123488585,-0.0006263303182346989,0.16000000000000014,0.0
13,Left,1.218125309313822,0.016674704390885763,1.2189181521386616,0.016928486588199922,0.0020502807535062906,0.0032377629034973906,264.82326825122084,201.4539882927348,94.49214659685865,31.953000000000007,0.02325940669922566,-0.0002916717304119815,0.08999999999999986,0.0
13,Left,1.1923567630779521,0.02101856560908277,1.1919125962261268,0.020935894155251596,0.0029292648825547875,0.004116193274989071,256.0435914693568,193.90856039095516,94.44270015698588,31.93366666666667,0.01570208761775147,-0.00011402975746106454,0.05999999999999872,0.0
13,Left,1.0968203596113213,0.0479860766629968,1.0954920269015045,0.047149095475998125,0.003654821728147135,0.004796477336180804,252.13715633439594,198.90822615242755,92.21613155833987,31.937000000000005,0.015842979517754537,0.00013236340908696044,0.05999999999999872,1.0
13,Left,1.0311587386773835,0.04224454526229521,1.0334738058575168,0.03971353059009549,0.0021722350698680976,0.00455197686331742,220.9946281520051,186.15099219265582,95.56791104050835,31.95783333333333,0.022810207266825484,0.0002734075244361827,0.08999999999999986,1.0
13,Left,0.9893499427556361,0.024945388265319658,0.9883871152231273,0.023562952429741348,0.003987577090028021,0.006076286152332076,180.75881935196094,135.27527678226483,103.42751518352259,31.989,0.029080348461919755,0.0003683397281202838,0.11999999999999744,1.0
13,Left,0.955548345078269,0.0241430052336612,0.9559547703881618,0.021168091121525366,0.0030023993271851086,0.005339593855884625,213.06736046533092,159.75886786663636,100.01578531965274,32.02733333333333,0.03129785225148153,0.0004098682268789388,0.12000000000000455,1.0
13,Left,3.771778351239104,0.3385000125736863,3.7660849901674465,0.2193778587559238,0.0803537091192926,0.10282440221268888,258.97857028711417,196.85719697546452,72.70049960557455,33.774,0.01818424226264778,0.000163058386430319,0.060000000000002274,0.0
13,Left,4.0868297698518266,0.37685198287806004,4.10358411666169,0.2590364935337357,0.06581336228322666,0.07891190524531541,247.6188687613823,196.63151821486778,77.39061256961018,33.790333333333336,0.019145640641032313,0.00020708692859250453,0.0799999999999983,0.0
13,Left,5.408842166290023,0.123386922440641,5.415759541583989,0.039444073638404076,0.03377262811280593,0.044507974937667484,251.73971944089013,199.5716666015988,74.48492791612057,34.331,0.011357816691600759,3.472282504904838e-05,0.05999999999999517,1.0
13,Left,5.4095331042311985,0.1641824346184742,5.411645246676042,0.046640986502843124,0.050452421961713186,0.06209804847017255,188.68241611871855,155.35103085360035,75.63481501197764,34.344833333333334,0.020935748268345388,0.00020368409173770037,0.0799999999999983,1.0
13,Left,5.455230664678486,0.17111659908815924,5.456293789909605,0.0632109895081921,0.0524118273206842,0.0638700084573641,97.63093862119906,69.3901697628866,72.45283018867924,34.365,0.022766935088704688,0.00025944894876645794,0.09999999999999432,1.0
13,Left,5.451254908256688,0.14431585263677787,5.449692445896414,0.07712812977141302,0.03894584436518505,0.05608648200751793,128.10345789210004,111.11139898630508,70.25614218504965,34.382,0.01503329637837294,5.708432438062973e-05,0.06999999999999318,1.0
13,Left,5.321473546627084,0.286954568778997,5.333949497129519,0.10515892082373486,0.055389447134034576,0.07247494448555722,192.31623840054755,156.38721653490646,71.2430426716141,34.376333333333335,0.024560582693050278,-0.0001863921248632693,0.0799999999999983,1.0
13,Left,6.449340743352134,0.34070410883746405,6.434342399654414,0.18176376859019666,0.1030340735881863,0.17154742831044334,194.65696148349153,169.0308509457033,71.11111111111111,34.246166666666674,0.04070592367484462,0.0005625792114446527,0.1700000000000017,1.0
13,Left,7.206134732286757,0.7588936082842852,7.2101831744608695,0.36987968368005536,0.24858732113352858,0.3402279922466019,199.78840521603408,156.9444421716907,79.15433403805497,34.453833333333336,0.033817730392339054,-7.743189985936572e-05,0.14000000000000057,1.0
13,Left,7.815916217036827,0.8929549714401798,7.758839072792487,0.3667051416069217,0.33002341722213374,0.40501652237867053,215.1186688008892,156.586565104873,77.06363876419329,34.45399999999999,0.015405626677721352,7.250125870240809e-05,0.060000000000002274,1.0
13,Left,8.72988941117494,0.5565361586305615,8.73681070590538,0.30903352110568694,0.14822358286910792,0.169973967823458,199.53034979940125,144.48289469261812,71.16679718089271,34.58833333333334,0.02229848026709979,0.00019958679838191887,0.10000000000000142,1.0
13,Left,8.334492858304909,0.4722456686219036,8.368767756384466,0.19180601996240904,0.11561868315414162,0.1401541263853428,123.11888794922142,92.15511779563481,70.6183368869936,34.553333333333335,0.03020301677353221,0.00037417316272852835,0.11999999999999744,1.0
13,Left,8.680567897309963,0.5367366925715019,8.663261916489194,0.26898289412907467,0.1325243786631307,0.14215018443780145,136.59724117256496,103.26434570172421,69.47037231253277,34.59166666666667,0.026656247964700466,0.00033097796836751377,0.10000000000000142,1.0
13,Left,8.588736083859866,0.6449972095642679,8.58778392438562,0.3862674947552312,0.1294101191959438,0.17658439103857929,149.7481171859809,114.4107664310751,68.7881981032666,34.62866666666667,0.031961782734313424,0.00042514626990049323,0.13000000000000256,1.0
13,Left,8.358601666054476,0.7177205022128116,8.361290633613125,0.3411550266165622,0.19731297949123353,0.2771274330825014,136.59171764019422,111.12507496668806,71.01717305151915,34.66783333333333,0.027269743102729904,0.0003481310439417333,0.11999999999999744,1.0
13,Left,8.545490537684582,0.7285654087376328,8.587311568526959,0.4982179257216368,0.1411097757703768,0.259140468430181,163.8344113688927,129.14478112033865,72.70049960557455,34.69766666666667,0.025388098699106403,0.0002930606434139523,0.10000000000000142,1.0
13,Left,9.1819536604898,0.337813594982396,9.14117063748456,0.2847749504011383,0.11355813556520797,0.16855856954159787,143.1931361136855,123.24905694675844,71.45135566188198,34.726,0.020428737928059257,0.00021347592840153314,0.09000000000000341,1.0
13,Left,9.362217773629672,0.1688966331475344,9.362134115906374,0.0604330176499232,0.06263969936494182,0.09387949017570481,97.7485359399776,97.3054409875918,68.1897694142592,34.75783333333334,0.03307021150354178,0.0004356325630653522,0.13000000000000256,1.0
13,Left,9.282150344088693,0.3601012066460286,9.282993575471775,0.152619138707272,0.09917120190555119,0.13618072041323798,84.63247072550193,101.78284075511066,69.59810874704492,34.80466666666666,0.03909248293754437,0.0005330648101529499,0.14000000000000057,1.0
13,Left,6.9654663370356635,0.2279847928554463,7.0722735185370365,0.2926420705849988,0.05504426840393737,0.07388780923887121,201.0905199255981,176.33369196258593,96.62909567496723,35.29204166666667,0.027439295372795974,0.000334133405093837,0.11000000000000654,0.0
13,Left,7.891890345416676,1.1258626934659828,7.887990978503837,0.9073047224219248,0.16475775472063434,0.23628155301214823,210.05117580291133,180.55461085817652,99.31908155186065,35.3055,0.01887900067976718,-0.00011491518949981685,0.09000000000000341,0.0
13,Left,8.894963910164563,0.8396200558423289,8.876260296523402,0.6398680897968838,0.1403844039673966,0.24520999279929534,207.18790230699702,174.95925865040695,100.31347962382445,35.281666666666666,0.02956161174376194,-0.00036038820118405233,0.11000000000000654,0.0
13,Left,9.246089741126646,0.08711017041259797,9.260862427463282,0.10517256904044216,0.008603128474556436,0.02953025450590411,171.2244180579561,127.6676841924094,107.76806989674344,35.241166666666665,0.034258413402972275,-0.0004184447646660639,0.1600000000000037,0.0
13,Left,9.08603614311975,0.1560297976333932,9.096376750383564,0.1654533459948215,0.001229243505282603,0.0029461845937011886,138.42968793274588,97.27638037162309,110.81810961080222,35.192166666666665,0.04635341291522026,-0.0006271810274483973,0.14000000000000057,0.0
13,Left,8.843566219860106,0.18332419060026067,8.8375995562196,0.19207447614553202,0.00807004858619056,0.010317365266638899,118.03259880530439,84.81671948339914,111.1578947368421,35.14791666666666,0.02118945623548442,-0.00021994305456690715,0.10000000000000142,0.0
13,Left,8.537342459467235,0.2314936819002925,8.54041835787524,0.22082667627491118,0.007931482487368465,0.01125411385466868,97.0535378260136,59.29130251557291,111.8740157480315,35.13849999999999,0.013883443376913185,-3.507005329955508e-06,0.06999999999999318,0.0
13,Left,8.262121661587681,0.17170159443640082,8.264950809686257,0.16833667728076643,0.007425919983336815,0.011044590472713816,85.28558525875242,49.18951087285494,112.94117647058823,35.139,0.01380821011813702,4.321255577353191e-05,0.06999999999999318,0.0
13,Left,8.033887616488743,0.14981350992154568,8.028677324886095,0.1563149874139343,0.007746833911297079,0.009341683399228997,128.19673612519608,77.70421899782394,112.61586802827966,35.15,0.01816590212458367,0.00018434347818536927,0.11999999999999744,0.0
13,Left,7.762436946703848,0.2260565154453882,7.760825460111893,0.21774489283734905,0.006302539380274323,0.00963987758634098,123.84050294816532,76.11276678250213,112.05047318611986,35.174208333333326,0.026867699266757094,0.0003214422125384159,0.09999999999999432,0.0
13,Left,7.465744438890389,0.19310463807667483,7.4718565331885465,0.18971345617003205,0.0021746168862098827,0.003948288693523174,144.99386361536514,96.44220131831533,110.64234734337826,35.204208333333334,0.026477158657143604,0.00029180628135905187,0.09000000000000341,0.0
13,Left,7.258060583335598,0.2030846611735071,7.251414687108266,0.11983133649320331,0.04562615527163261,0.1588662514080745,199.41464201138646,156.32156198927126,103.08053166536355,35.22991666666667,0.021094858509967878,0.00020185246271636542,0.09000000000000341,0.0
