Participant ID,Wrist,Filtered EDA Mean,Filtered EDA Standard Deviation,SCL Mean,SCL Standard Deviation,SCR Mean,SCR Standard Deviation,HRV (RMSSD),HRV (SDNN),HR (bpm),TEMP Mean,TEMP Standard Deviation,TEMP Slope,TEMP Range,Stress Label
5,Right,2.081915984689952,0.14320427107961822,2.0800481226467222,0.08884988714978201,0.03475626514067396,0.05849877861943435,63.16339993590761,58.0008721594018,84.85623003194888,34.83708333333334,0.0336871843419549,-0.00044190871369293756,0.13999999999999346,0.0
5,Right,1.9965990849329553,0.10773640505372424,1.9974003381462864,0.050295069500645904,0.03151590191777902,0.05664398307590412,46.563948123853855,42.79339119051884,85.5794441531201,34.80691666666667,0.023498079117711297,-0.00019025503914998177,0.09999999999999432,0.0
5,Right,1.8916383852358993,0.13140050819146334,1.8985206220005562,0.11361369659490257,0.010213754563302847,0.01856241644827312,39.32205435036849,32.24308722618591,86.05325599789084,34.81366666666667,0.027746871695541797,0.00033969339745481083,0.09999999999999432,0.0
5,Right,1.780532963772529,0.09619291171424987,1.7724509949992115,0.07171235239099061,0.026092385198535295,0.05112654875009148,39.49212272533526,34.67158197462548,86.33725490196079,34.86341666666667,0.04764444412054261,0.0006364259796176936,0.17999999999999972,0.0
5,Right,1.7523556306253731,0.1837141880380675,1.7576506906954534,0.06776937121678996,0.054353622874538626,0.10723290499557746,85.51370069148206,64.22363743619893,85.91734667017636,34.94858333333333,0.079663833631636,0.0011262261497595536,0.2600000000000051,0.0
5,Right,1.832932084872533,0.20535736917832176,1.8371968663743317,0.09733670897552474,0.04733153084787433,0.10206830913463649,86.21515251155311,65.42649798572673,85.10817941952506,35.07716666666667,0.10060801271381034,0.0014280629872046402,0.36000000000000654,0.0
5,Right,1.83956830490079,0.2024371770811336,1.8157691685810708,0.1271539501645269,0.04639984186963342,0.10241482272894623,87.42832161120953,58.48233570149596,82.84135753749014,35.24016666666667,0.12721362173743564,0.0018178961440302656,0.4399999999999977,0.0
5,Right,1.6269980995312256,0.1326124936645156,1.6358276150081932,0.1444094401323468,0.0024287292246541617,0.005938161112057355,27.223908298326936,38.35529810513228,86.07594936708861,35.41704166666667,0.12029476961706259,0.0017099298598933943,0.4299999999999997,0.0
5,Right,1.4825599892660242,0.07001271678111463,1.4856954177251525,0.06823950004348414,0.004830882513546671,0.00963250683464563,26.24548217925189,36.28175437726298,86.76236044657098,35.57,0.09399468070055872,0.0013341377454469654,0.35999999999999943,0.0
5,Right,1.4321499342972699,0.03015489052204662,1.4335976269351487,0.01393739477336606,0.008738059595753581,0.013307917090846494,26.786848480632997,30.665023090335154,83.93995259415328,35.695166666666665,0.08209733383138754,0.0011689959895137111,0.28000000000000114,0.0
5,Right,4.98700459883812,0.6338531409239877,4.989018594832108,0.5402430284261434,0.11759303195912486,0.2166718467229986,98.60132971832694,75.8870298841848,92.64050901378579,35.97658333333334,0.026956626684772587,-0.00029749648431395923,0.11999999999999744,1.0
5,Right,5.7011470919855185,0.5950450411368047,5.706202745804435,0.47732862170288504,0.10288787487350746,0.18352483939250638,97.86955870357919,74.93034290920953,92.51787132644957,35.936166666666665,0.03526526462241445,-0.00043132693275925845,0.14999999999999858,1.0
5,Right,6.2515098067956565,0.4280850855423563,6.247306094228073,0.2768749905636228,0.13590147120794116,0.19636098982618347,92.22318763909225,78.41981747164304,94.02843601895735,35.89308333333333,0.0455026708617806,-0.0005871369294605797,0.17999999999999972,1.0
5,Right,6.650280330782886,0.39446678047491346,6.653551953136908,0.28312188465522165,0.10384152326420364,0.14823368694562167,84.64630295093147,76.7454286720737,93.80614657210401,35.80183333333333,0.08690016621899438,-0.0011663396933974527,0.27999999999999403,1.0
5,Right,8.339281298351242,0.3676073951882329,8.346335166503353,0.11427366597919102,0.1214494903917253,0.1893635058286672,133.24861734639228,91.1181207307747,93.0173775671406,35.26566666666667,0.02685558083941351,-0.0003004913279744537,0.10000000000000142,0.0
