Participant ID,Wrist,Filtered EDA Mean,Filtered EDA Standard Deviation,SCL Mean,SCL Standard Deviation,SCR Mean,SCR Standard Deviation,HRV (RMSSD),HRV (SDNN),HR (bpm),TEMP Mean,TEMP Standard Deviation,TEMP Slope,TEMP Range,Stress Label
9,Right,19.707658197138137,0.3341816091827901,19.709118051661957,0.32970247056880225,0.011721807714657858,0.022292177891837076,33.771074769267095,41.736864757498935,71.29707112970712,34.03883333333333,0.03642762992869855,0.00047452212712026164,0.14000000000000057,0.0
9,Right,19.186512412062243,0.40065965987193813,19.186795958554303,0.3972298548266558,0.01666074186250953,0.028467028562924507,34.106572270734326,47.32844029230199,69.96567203591233,34.07366666666667,0.018794207145349004,0.00020153127658468345,0.0799999999999983,0.0
9,Right,18.608502385277266,0.39775661560254566,18.608500210306257,0.4063226463812685,0.018017956250584014,0.029287962460796797,34.307090315203396,34.04149220438001,69.26259946949602,34.09000000000001,0.014605934866804435,0.0001072240837514524,0.0800000000000054,0.0
9,Right,18.021289240602567,0.4068504734404655,18.020364364676684,0.40584832819467986,0.015675011536363557,0.026653932067918204,36.05121076738086,40.660100883085946,69.18015665796345,34.10266666666667,0.01631631766736004,0.00014000243059774864,0.060000000000002274,0.0
9,Right,17.448265268442704,0.40503703267645613,17.446723293164858,0.3935417008110521,0.01434655242032945,0.025207810033798655,34.6728658046326,43.52581352132606,68.09952355743779,34.118500000000004,0.01720707218946095,0.0001564610496709973,0.06999999999999318,0.0
9,Right,16.912079251544807,0.3422159905589337,16.91153825318257,0.3466824022562533,0.01379453520984842,0.02179862867066302,32.66047658515152,28.29839544978018,66.76501580611169,34.128,0.015253414918196347,8.347367141790502e-05,0.06999999999999318,0.0
9,Right,16.417133533704877,0.3454075717481003,16.413738671601514,0.3423795056434875,0.013910374910104368,0.02221931836447151,29.041261790143288,27.64682082373329,67.29793356003138,34.14149999999999,0.016615755575154694,0.00013909963714646163,0.07000000000000028,0.0
9,Right,15.921823734738895,0.34118476968023637,15.920251272299973,0.34121743455610737,0.013223274294905708,0.022812418369566018,34.83252681391954,31.29174089126774,67.99154334038055,34.15783333333333,0.020173552543422114,0.00022215663466378948,0.10000000000000142,0.0
9,Right,15.44705784364176,0.323977723695223,15.444795799296447,0.31942381016880006,0.011268516657419458,0.01953887875423305,36.51936079241486,28.93670073845577,68.77008164340269,34.179833333333335,0.02261943608689053,0.00022229552596399847,0.0799999999999983,0.0
9,Right,15.009955301767828,0.2851943354599538,15.009124473743727,0.28385525843477416,0.00841136262424671,0.015445719288949274,39.4160139929307,28.5716663167757,68.20784729586427,34.2035,0.026256745165131698,0.00028715776315560784,0.11000000000000654,0.0
9,Right,11.204972282362188,0.11160860288194241,11.203842384781401,0.11182639569919353,0.0017752679572925181,0.0015658952735833752,120.00272074030083,102.83649154505343,68.1419624217119,34.73733333333333,0.021822516404444738,0.0002441709057448999,0.10999999999999943,1.0
9,Right,11.041012908808193,0.11453427696819107,11.041583001362255,0.11265347010923722,0.001990734321286329,0.0028130979394642625,168.70638190981825,175.259607230697,71.4323677916556,34.76466666666667,0.02552558629210368,0.00032389451205751854,0.0800000000000054,1.0
